ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
46,South Dakota,SD,46083,Lincoln County,46083010400,Census Tract 104; Lincoln County; South Dakota,269.147550900786,2993,315,1242,130,1168,125,334,183,13,14,139,54,222,114,146,102,577,115,656,178,313,100,34,25,42,54,252,446,0,14,90,71,19,18,18,18,85,4,11.5,6.2,0.8,0.9,11.9,4.4,10.6,5.3,5.0,3.6,19.3,3.6,21.9,4.5,10.8,3.3,2.9,2.1,1.5,1.9,8.4,14.9,0.0,1.1,7.2,5.6,1.6,1.5,1.5,1.5,2.8,0.3,0.1826,0.2033,0.1162,0.7967,0.2448,1.5436,0.1992,0.5892,0.3278,0.3983,0.278,0.834,2.4273,0.5145,0.3195,0.3195,0.3195,0.0,0.5519,0.5809,0.2407,0.6183,1.9918,0.3029,6.2822,0.2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,64,39,0,10,125,115,0,10,4,14,8,16,94,85,21,23,5.5,3.4,0.0,0.8,4.2,3.9,0.0,0.8,0.1,0.5,0.3,0.5,3.1,2.7,0.7,0.7
46,South Dakota,SD,46085,Lyman County,46085940100,Census Tract 9401; Lyman County; South Dakota,295.7464292651,1740,87,441,60,370,59,1168,124,55,26,82,29,125,43,687,110,185,42,678,49,286,68,69,22,6,38,1606,112,2,10,57,27,68,21,92,28,87,67,69.2,6.4,11.0,5.0,22.2,7.0,14.5,5.1,39.9,6.5,10.6,2.3,39.0,2.3,16.6,3.8,18.7,5.1,0.4,2.4,92.3,4.5,0.5,2.3,12.9,5.8,18.4,4.9,24.9,6.8,5.0,3.8,0.9876,0.9502,0.6515,0.8963,0.9917,4.4773,0.971,0.1452,0.9793,0.8506,0.9917,0.5809,3.5477,0.9834,0.9793,0.9793,0.9793,0.1784,0.751,0.9876,0.9876,0.834,3.7386,0.9461,12.7429,0.9959,1,1,0,0,1,3,0,1,0,1,0,2,1,1,0,0,1,1,0,2,8,1410,120,31,0,10,23,16,7,8,1562,57,0,10,13,12,1,2,32.4,6.3,0.0,1.4,1.3,0.9,0.4,0.5,89.8,3.8,0.0,1.4,0.7,0.7,0.1,0.1
46,South Dakota,SD,46085,Lyman County,46085972600,Census Tract 9726; Lyman County; South Dakota,1346.5379258023,1979,88,1119,57,834,54,245,64,23,17,115,44,73,41,75,33,451,42,382,49,317,73,12,13,42,46,118,113,32,26,115,40,0,14,30,18,2,3,12.4,3.2,2.2,1.6,13.8,5.2,5.0,2.8,3.8,1.7,22.8,2.0,19.3,2.1,16.1,3.6,1.5,1.6,2.3,2.5,6.0,5.7,2.9,2.3,10.3,3.4,0.0,1.7,3.6,2.1,0.1,0.2,0.2365,0.4523,0.195,0.2905,0.1203,1.2946,0.1535,0.7344,0.1784,0.8257,0.1162,0.9129,2.7676,0.7676,0.1743,0.1743,0.1743,0.3859,0.6971,0.0,0.4855,0.2407,1.8092,0.2365,6.0457,0.2324,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2113,112,37,0,10,22,20,0,10,78,45,0,10,18,15,0,10,13.4,4.2,0.0,1.3,1.1,1.0,0.0,1.3,3.9,2.2,0.0,1.3,0.9,0.8,0.0,1.3
46,South Dakota,SD,46087,McCook County,46087964600,Census Tract 9646; McCook County; South Dakota,300.664310439518,3236,197,1385,69,1257,84,443,137,24,17,181,47,188,101,279,96,616,49,873,117,418,104,57,26,0,40,213,277,17,17,55,27,9,7,16,11,159,12,14.0,4.2,1.4,1.0,14.4,3.6,8.9,4.7,8.8,3.0,19.0,2.1,27.0,2.4,13.1,3.5,4.5,2.0,0.0,1.3,6.6,8.6,1.2,1.2,4.0,2.0,0.8,0.6,1.3,0.9,4.9,0.2,0.3278,0.3444,0.2199,0.6556,0.5809,2.1286,0.4149,0.5519,0.6846,0.6598,0.5394,0.0,2.4357,0.5311,0.2241,0.2241,0.2241,0.2573,0.3942,0.4564,0.2075,0.8216,2.137,0.3651,6.9254,0.3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,146,39,3,5,135,70,0,10,6,7,0,10,69,33,0,10,11.6,3.0,0.1,0.2,4.2,2.1,0.0,0.8,0.2,0.2,0.0,0.8,2.1,1.0,0.0,0.8
46,South Dakota,SD,46087,McCook County,46087964700,Census Tract 9647; McCook County; South Dakota,273.540746870446,2478,197,1080,64,961,73,296,97,38,25,138,52,88,43,222,60,414,50,723,117,222,75,38,20,12,39,206,279,4,5,30,21,6,11,32,23,95,3,12.4,3.9,2.9,1.9,14.4,5.3,5.5,2.7,9.3,2.4,16.7,2.6,29.2,3.0,9.3,3.1,4.0,2.1,0.5,1.7,8.3,11.2,0.4,0.5,2.8,2.0,0.6,1.1,3.3,2.4,3.8,0.3,0.2365,0.6349,0.2199,0.3734,0.6183,2.083,0.4066,0.4108,0.8091,0.2282,0.444,0.6515,2.5436,0.6183,0.3154,0.3154,0.3154,0.1577,0.3278,0.3859,0.4564,0.7303,2.0581,0.3278,7.0001,0.4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,153,45,12,27,118,70,0,10,11,11,0,10,65,29,0,10,15.9,4.8,0.5,1.1,4.8,2.8,0.0,1.0,0.4,0.5,0.0,1.0,2.6,1.2,0.0,1.0
46,South Dakota,SD,46089,McPherson County,46089963100,Census Tract 9631; McPherson County; South Dakota,1136.667470555186,2251,116,1255,52,872,71,446,96,3,65,115,43,314,87,152,117,699,49,453,69,281,100,15,12,36,47,107,165,36,24,45,25,0,14,37,30,237,14,21.1,4.4,0.3,6.1,13.2,4.8,18.9,5.2,7.1,5.6,31.1,2.1,20.1,2.5,13.1,4.8,1.7,1.4,1.7,2.2,4.8,7.3,2.8,1.9,3.6,2.0,0.0,1.6,4.2,3.3,10.5,0.3,0.6224,0.0913,0.166,0.9627,0.4315,2.2739,0.4689,0.9876,0.2199,0.6598,0.1369,0.8506,2.8548,0.8174,0.112,0.112,0.112,0.3734,0.3734,0.0,0.556,0.9295,2.2323,0.4315,7.473,0.4606,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,2070,248,49,42,38,23,18,6,12,4,40,2,3,30,30,0,10,28.4,5.5,1.9,1.7,1.0,0.8,0.3,0.5,0.2,1.8,0.1,0.1,1.3,1.3,0.0,1.1
46,South Dakota,SD,46091,Marshall County,46091950800,Census Tract 9508; Marshall County; South Dakota,838.081087334186,4363,0,2412,30,1669,123,513,134,27,20,190,62,293,86,228,95,989,54,1022,0,461,94,47,31,66,54,784,17,68,37,221,74,16,19,32,25,132,12,12.1,3.1,1.2,0.9,11.4,3.6,9.7,2.7,5.3,2.2,22.7,1.2,23.4,0.0,10.7,2.2,2.8,1.8,1.6,1.3,18.0,0.4,2.9,1.5,9.2,3.1,1.0,1.1,1.9,1.5,3.0,0.3,0.2199,0.2946,0.0788,0.7469,0.2905,1.6307,0.2282,0.722,0.444,0.39,0.2697,0.8382,2.6639,0.7178,0.6515,0.6515,0.6515,0.3859,0.668,0.5021,0.2822,0.6598,2.498,0.5519,7.4441,0.4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,319,76,7,11,373,0,0,10,271,79,0,10,129,80,4,6,19.1,4.5,0.2,0.2,8.5,0.0,0.0,0.6,6.2,1.8,0.0,0.6,3.0,1.8,0.1,0.1
46,South Dakota,SD,46093,Meade County,46093020200,Census Tract 202; Meade County; South Dakota,5.645346377372,1985,263,491,135,429,109,124,103,36,41,71,50,0,10,65,77,0,10,403,104,31,30,37,44,12,50,634,364,30,29,10,21,0,14,13,19,767,17,10.2,8.2,10.4,12.1,16.6,10.9,0.0,4.6,7.3,8.0,0.0,1.2,20.3,4.2,3.5,3.3,8.7,10.0,0.6,2.7,31.9,17.8,6.1,5.7,2.0,4.0,0.0,3.3,3.0,4.2,38.6,5.2,0.1494,0.9378,0.4025,0.0,0.4606,1.9503,0.3485,0.0,0.2365,0.0083,0.834,0.6888,1.7676,0.1369,0.8382,0.8382,0.8382,0.5519,0.2614,0.0,0.4191,0.9959,2.2283,0.4274,6.7844,0.3568,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3617,29,36,216,71,221,124,78,72,0,10,30,50,72,56,17,27,6.8,8.3,10.9,3.5,11.1,6.0,3.9,3.5,0.0,1.2,1.5,2.5,3.6,2.7,0.9,1.3
46,South Dakota,SD,46093,Meade County,46093020302,Census Tract 203.02; Meade County; South Dakota,385.456010041086,6415,524,2497,200,2314,214,1094,352,84,69,239,109,61,48,614,313,1099,142,1230,279,885,248,105,82,0,60,965,692,0,21,374,174,0,21,0,15,50,6,17.2,5.3,2.4,1.9,10.3,4.6,1.2,1.0,9.7,4.7,17.1,2.5,19.2,3.6,14.0,4.1,4.5,3.5,0.0,1.0,15.0,10.7,0.0,0.8,15.0,6.7,0.0,0.9,0.0,1.1,0.8,0.1,0.4938,0.4938,0.0498,0.0373,0.639,1.7137,0.249,0.4274,0.1743,0.7303,0.5394,0.0,1.8714,0.1743,0.5685,0.5685,0.5685,0.0,0.8091,0.0,0.0,0.3942,1.2033,0.0871,5.3569,0.1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481,125,74,15,11,314,257,0,15,102,89,0,15,534,227,0,15,5.4,3.1,0.2,0.2,4.9,3.8,0.0,0.4,1.6,1.4,0.0,0.4,8.3,3.5,0.0,0.4
46,South Dakota,SD,46093,Meade County,46093020303,Census Tract 203.03; Meade County; South Dakota,30.687604721528,6886,592,2941,233,2813,244,794,284,126,119,712,203,298,185,546,275,1403,215,1546,275,937,207,77,44,18,64,837,791,66,42,311,125,10,22,4,6,3,3,11.5,4.0,3.4,3.1,25.3,6.9,6.0,3.6,8.0,3.6,20.4,3.4,22.5,3.0,13.7,3.1,2.7,1.5,0.3,1.0,12.2,11.4,2.3,1.4,10.6,4.0,0.4,0.8,0.1,0.2,0.0,0.0,0.1826,0.6805,0.7427,0.4025,0.5062,2.5145,0.5519,0.6515,0.3693,0.7054,0.2531,0.527,2.5063,0.5892,0.4689,0.4689,0.4689,0.361,0.7054,0.3112,0.0415,0.0,1.4191,0.1203,6.9088,0.3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,196,91,34,46,351,206,76,66,89,87,0,15,287,140,0,15,7.0,3.1,0.5,0.7,5.1,2.8,1.1,0.9,1.3,1.3,0.0,0.4,4.2,2.1,0.0,0.4
46,South Dakota,SD,46093,Meade County,46093020304,Census Tract 203.04; Meade County; South Dakota,64.756466433794,1691,344,697,113,586,133,314,194,0,10,149,77,40,28,205,187,203,106,584,205,210,87,17,19,0,40,181,462,0,14,116,63,0,14,0,10,11,3,18.6,10.9,0.0,3.4,25.4,11.8,3.7,2.7,12.1,10.5,12.0,7.1,34.5,8.4,12.4,4.8,2.9,3.2,0.0,2.6,10.7,27.2,0.0,2.0,16.6,8.2,0.0,2.4,0.0,4.2,0.7,0.1,0.5311,0.0,0.7469,0.1784,0.7344,2.1908,0.4357,0.1992,0.9419,0.5602,0.278,0.0,1.9793,0.2365,0.4025,0.4025,0.4025,0.0,0.8506,0.0,0.0,0.3776,1.2282,0.0913,5.8008,0.1992,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1665,102,83,18,26,17,19,0,10,101,125,0,10,27,29,18,31,17.4,13.9,1.1,1.5,1.0,1.2,0.0,1.5,6.0,7.1,0.0,1.5,1.6,1.7,1.1,1.8
46,South Dakota,SD,46093,Meade County,46093020401,Census Tract 204.01; Meade County; South Dakota,12.806552372864,3161,430,1413,184,1354,183,593,230,0,10,435,167,186,102,6,12,621,97,821,213,471,166,120,94,0,40,202,603,219,87,208,118,0,14,53,66,63,5,18.8,6.8,0.0,1.6,32.1,11.5,8.2,4.1,0.2,0.4,19.6,3.2,26.0,4.6,14.9,5.2,8.9,6.8,0.0,1.3,6.4,19.1,15.5,5.8,14.7,8.0,0.0,1.0,3.9,4.8,2.0,0.3,0.5436,0.0,0.8921,0.6141,0.0,2.0498,0.3859,0.61,0.6307,0.7676,0.8423,0.0,2.8506,0.8133,0.2075,0.2075,0.2075,0.7552,0.7967,0.0,0.527,0.5394,2.6183,0.6017,7.7262,0.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,349,148,0,10,96,120,9,15,0,10,0,10,39,40,58,106,25.8,9.6,0.0,0.8,3.0,3.7,0.3,0.5,0.0,0.8,0.0,0.8,1.2,1.3,1.8,3.3
46,South Dakota,SD,46093,Meade County,46093020402,Census Tract 204.02; Meade County; South Dakota,4.214840397882,4193,414,2052,135,1880,170,606,273,92,65,750,247,141,77,787,400,819,130,688,200,923,238,34,57,15,47,332,639,173,113,271,138,21,32,206,144,203,12,15.1,6.6,3.8,2.8,39.9,12.6,4.6,2.7,19.6,9.3,19.5,4.1,16.4,4.3,22.9,5.9,1.8,3.0,0.4,1.2,7.9,15.2,8.4,5.5,13.2,6.6,1.1,1.7,11.0,7.4,4.8,0.6,0.4149,0.722,0.9751,0.2614,0.8963,3.2697,0.7635,0.6058,0.0913,0.9876,0.1411,0.5809,2.4067,0.5062,0.2822,0.2822,0.2822,0.6224,0.7718,0.5104,0.8921,0.8174,3.6141,0.9295,9.5727,0.7759,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4817,422,141,119,94,12,16,44,65,37,36,0,10,120,69,0,10,22.4,6.9,2.8,2.3,0.3,0.4,1.0,1.6,0.9,0.9,0.0,0.6,2.9,1.7,0.0,0.6
46,South Dakota,SD,46093,Meade County,46093020500,Census Tract 205; Meade County; South Dakota,2967.365497358326,5639,328,2338,193,2044,189,1023,337,196,220,492,168,119,74,584,209,610,166,1274,187,509,177,102,63,0,60,1051,493,117,82,304,130,70,67,9,14,1,2,18.1,5.9,6.0,6.5,24.1,7.9,3.4,2.2,10.8,3.9,10.8,2.9,22.6,2.9,9.4,3.3,5.0,3.0,0.0,1.1,18.6,8.7,5.0,3.5,13.0,5.4,3.4,3.3,0.4,0.7,0.0,0.0,0.5228,0.8548,0.7137,0.1494,0.7012,2.9419,0.6639,0.1494,0.3776,0.2573,0.5809,0.0,1.3652,0.0373,0.6639,0.6639,0.6639,0.5145,0.7635,0.7801,0.0581,0.0,2.1162,0.3485,7.0872,0.4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,255,120,96,80,349,171,15,24,273,133,0,15,318,141,0,15,12.5,5.5,1.7,1.4,6.2,3.0,0.3,0.4,4.8,2.3,0.0,0.4,5.6,2.5,0.0,0.4
46,South Dakota,SD,46095,Mellette County,46095940300,Census Tract 9403; Mellette County; South Dakota,1307.310684226938,1989,201,766,46,621,55,1081,183,116,58,95,35,225,66,562,109,313,33,581,110,199,62,66,25,0,40,1349,212,3,11,193,55,74,30,41,20,45,3,56.8,7.6,16.5,8.4,15.3,5.5,18.0,5.0,28.9,4.7,15.7,2.1,29.2,3.6,10.2,3.2,10.6,3.9,0.0,2.1,67.8,8.2,0.4,1.4,25.2,7.0,11.9,4.7,6.6,3.1,2.3,0.3,0.971,0.971,0.2863,0.9502,0.9627,4.1412,0.9046,0.3527,0.8091,0.3278,0.9004,0.0,2.39,0.4813,0.9502,0.9502,0.9502,0.1577,0.9419,0.9668,0.7012,0.5768,3.3444,0.8382,10.8258,0.9129,1,1,0,1,1,4,0,0,0,1,0,1,1,1,0,1,1,0,0,2,8,1455,228,54,5,7,13,19,0,10,1237,183,5,9,84,58,5,7,36.7,8.5,0.3,0.4,0.7,0.9,0.0,1.2,62.2,4.7,0.3,0.4,4.2,2.9,0.3,0.3
46,South Dakota,SD,46097,Miner County,46097961600,Census Tract 9616; Miner County; South Dakota,570.170001833464,2312,0,1214,54,910,59,388,99,16,16,184,53,158,56,182,68,559,60,496,57,406,80,53,32,0,40,143,50,49,32,26,26,18,17,36,24,51,3,17.3,4.4,1.4,1.5,20.2,5.7,9.5,3.4,8.0,3.0,24.2,2.6,21.5,2.5,18.0,3.5,5.8,3.5,0.0,1.8,6.2,2.2,4.0,2.6,2.1,2.1,2.0,1.9,4.0,2.7,2.2,0.1,0.4979,0.3444,0.5643,0.722,0.5062,2.6348,0.5809,0.805,0.3071,0.8963,0.668,0.0,2.6764,0.7261,0.1826,0.1826,0.1826,0.4481,0.2656,0.6598,0.5477,0.5602,2.4814,0.5353,7.9752,0.5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,213,47,13,13,67,45,10,13,31,22,0,10,22,18,0,10,23.4,5.1,0.6,0.6,2.9,1.9,0.4,0.6,1.3,0.9,0.0,1.1,1.0,0.8,0.0,1.1
46,South Dakota,SD,46099,Minnehaha County,46099000100,Census Tract 1; Minnehaha County; South Dakota,8.675721978652,5207,583,1769,201,1541,190,946,387,1,2,401,129,407,129,502,248,348,118,1059,273,329,168,148,85,38,66,1550,860,512,138,146,75,64,62,56,45,1433,113,25.4,9.6,0.0,0.1,26.0,7.7,11.5,3.7,13.2,5.8,6.7,2.1,20.3,3.9,8.7,4.2,9.6,5.4,0.8,1.3,29.8,16.2,29.0,7.1,8.3,4.2,4.2,4.0,3.6,2.7,27.5,3.8,0.7303,0.0,0.7676,0.8174,0.7842,3.0995,0.6971,0.0415,0.2365,0.1743,0.8631,0.7427,2.0581,0.2739,0.8174,0.8174,0.8174,0.9212,0.6307,0.8216,0.4855,0.9793,3.8383,0.9834,9.8133,0.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,24876,210,92,347,182,264,122,93,88,584,203,7,12,255,114,0,15,13.6,5.9,6.7,3.6,5.1,2.3,1.8,1.7,11.2,4.0,0.1,0.2,4.9,2.2,0.0,0.5
46,South Dakota,SD,46099,Minnehaha County,46099000201,Census Tract 2.01; Minnehaha County; South Dakota,1.033283469686,4511,695,2379,332,2052,370,1251,320,70,63,586,173,277,114,510,184,885,183,1042,365,828,212,242,123,101,70,1348,861,974,337,137,65,8,18,338,104,281,26,29.1,5.8,3.2,2.8,28.6,6.7,8.7,3.8,11.9,3.9,19.6,5.0,23.1,6.7,19.4,5.3,11.8,5.6,2.3,1.6,29.9,18.5,41.0,13.0,5.8,2.7,0.4,0.9,16.5,5.6,6.2,1.1,0.7842,0.6515,0.8299,0.639,0.7261,3.6307,0.834,0.61,0.4274,0.9295,0.9212,0.9129,3.801,0.9959,0.8216,0.8216,0.8216,0.9793,0.4855,0.3112,0.9544,0.8506,3.581,0.9087,11.8343,0.9668,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,1,0,2,5,5057,440,133,325,297,465,329,50,71,236,191,0,10,272,150,0,10,21.4,7.5,7.2,6.3,10.3,6.8,1.1,1.6,5.2,4.0,0.0,0.6,6.0,3.3,0.0,0.6
46,South Dakota,SD,46099,Minnehaha County,46099000202,Census Tract 2.02; Minnehaha County; South Dakota,1.799868913382,2755,677,1323,193,1204,224,459,171,66,65,241,94,339,215,309,111,221,87,756,325,238,94,85,57,27,56,1275,776,698,137,35,25,66,64,73,59,0,10,17.0,4.7,4.0,4.1,20.0,6.9,19.9,9.9,11.3,4.4,8.0,3.4,27.4,6.3,8.7,4.1,7.1,4.5,1.1,2.2,46.3,25.8,52.8,6.9,2.6,2.0,5.5,5.2,6.1,5.0,0.0,0.4,0.4813,0.7344,0.5602,0.9793,0.7137,3.4689,0.7884,0.0747,0.7303,0.1743,0.7635,0.7884,2.5312,0.61,0.9087,0.9087,0.9087,0.9876,0.3112,0.8838,0.668,0.0,2.8506,0.7054,9.7594,0.7967,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,2836,167,78,769,569,138,134,107,116,158,192,0,10,103,74,0,10,13.9,6.4,27.9,15.3,5.0,5.1,3.9,4.4,5.7,7.0,0.0,0.9,3.7,2.8,0.0,0.9
46,South Dakota,SD,46099,Minnehaha County,46099000300,Census Tract 3; Minnehaha County; South Dakota,1.497968037542,3324,535,1883,175,1543,183,1037,409,83,51,548,179,589,271,594,311,418,119,673,269,697,227,176,110,294,148,1123,699,342,158,160,112,13,26,135,98,5,7,31.7,11.4,4.6,2.9,35.5,10.8,26.0,10.0,17.9,8.4,12.6,3.3,20.2,6.0,21.0,6.4,11.4,7.0,9.3,4.5,33.8,20.3,18.2,8.2,8.5,5.7,0.8,1.7,8.7,6.4,0.2,0.2,0.834,0.7759,0.9336,0.9917,0.888,4.4232,0.9668,0.2199,0.2282,0.9751,0.9129,1.0,3.3361,0.9544,0.8589,0.8589,0.8589,0.7884,0.6473,0.4564,0.8174,0.2739,2.9834,0.751,11.6016,0.9502,0,0,1,1,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,5,6675,307,112,343,301,546,274,92,143,11,17,0,10,131,122,0,10,19.9,7.4,10.3,8.7,16.4,8.2,2.8,4.2,0.3,0.5,0.0,0.7,3.9,3.6,0.0,0.7
46,South Dakota,SD,46099,Minnehaha County,46099000401,Census Tract 4.01; Minnehaha County; South Dakota,0.705057387282,2846,314,1080,93,1024,99,444,341,84,85,179,90,91,57,226,121,397,71,795,179,387,120,26,37,34,55,931,462,17,21,0,10,16,25,33,28,0,10,15.7,12.0,5.4,5.5,17.5,8.6,5.2,3.1,8.0,4.4,13.9,2.6,27.9,4.2,13.7,4.0,2.5,3.6,1.3,2.1,32.7,15.8,1.6,1.9,0.0,2.3,1.6,2.4,3.2,2.7,0.0,0.4,0.4481,0.8257,0.4481,0.3195,0.5062,2.5476,0.5643,0.278,0.7552,0.7054,0.2033,0.8091,2.751,0.7593,0.8465,0.8465,0.8465,0.2946,0.0,0.5809,0.4357,0.0,1.3112,0.1079,7.4563,0.4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,71,42,582,361,91,80,161,182,14,26,0,10,83,119,0,10,6.9,4.2,20.4,11.7,3.2,2.8,5.7,6.2,0.5,0.9,0.0,0.9,2.9,4.2,0.0,0.9
46,South Dakota,SD,46099,Minnehaha County,46099000405,Census Tract 4.05; Minnehaha County; South Dakota,1.426518318034,5631,677,2257,264,1971,287,1364,538,181,119,460,160,640,214,831,429,614,120,1788,388,694,201,251,166,291,141,3201,881,564,177,67,54,245,123,124,83,94,7,24.5,9.2,5.9,3.7,23.3,7.4,19.2,6.6,14.8,7.4,10.9,2.2,31.8,4.4,12.3,3.6,12.7,8.2,5.8,2.7,56.8,14.1,25.0,7.3,3.0,2.4,12.4,6.0,6.3,4.2,1.7,0.2,0.7095,0.8465,0.7012,0.9668,0.8174,4.0414,0.8963,0.1618,0.9004,0.5436,0.9419,0.9834,3.5311,0.9793,0.9295,0.9295,0.9295,0.8755,0.3361,0.971,0.6888,0.5021,3.3735,0.8631,11.8755,0.9751,0,0,0,1,0,1,0,1,0,1,1,3,1,1,0,0,1,0,0,1,6,2939,355,116,1243,635,568,261,713,285,114,109,0,15,298,302,265,384,18.0,6.2,22.1,10.4,10.1,4.7,12.7,5.4,2.0,1.9,0.0,0.4,5.3,5.2,4.7,6.9
46,South Dakota,SD,46099,Minnehaha County,46099000406,Census Tract 4.06; Minnehaha County; South Dakota,0.556875686804,3018,660,1371,169,1281,178,940,464,34,32,431,172,181,134,361,167,315,58,932,446,372,146,66,50,0,40,722,857,310,88,20,34,0,14,105,64,42,4,31.2,13.8,2.1,2.0,33.6,12.6,9.7,6.7,12.0,5.2,10.4,3.0,30.9,9.1,12.3,4.5,5.1,3.8,0.0,1.5,23.9,27.9,22.6,5.8,1.5,2.4,0.0,1.1,8.2,5.2,1.4,0.3,0.8174,0.4357,0.9046,0.7469,0.7303,3.6349,0.8382,0.1286,0.8755,0.5436,0.6058,0.0,2.1535,0.3361,0.7469,0.7469,0.7469,0.8423,0.2324,0.0,0.805,0.4564,2.3361,0.4647,8.8714,0.6846,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2335,98,59,137,157,169,134,0,10,49,65,0,10,367,328,0,10,7.7,4.9,4.5,5.2,5.6,4.5,0.0,0.8,1.6,2.2,0.0,0.8,12.2,9.6,0.0,0.8
46,South Dakota,SD,46099,Minnehaha County,46099000407,Census Tract 4.07; Minnehaha County; South Dakota,1.142644930676,4421,652,1993,273,1918,287,1190,386,33,36,689,216,459,159,243,119,516,98,998,280,485,155,116,81,179,123,1600,769,885,296,47,38,208,158,115,88,122,12,27.0,7.8,1.3,1.4,35.9,9.9,15.2,4.6,5.5,2.7,11.7,3.1,22.6,4.1,11.0,3.8,6.1,4.1,4.4,3.0,36.2,16.6,44.4,13.5,2.4,1.9,10.9,8.1,6.0,4.6,2.8,0.5,0.7552,0.3237,0.9378,0.917,0.3071,3.2408,0.7552,0.1867,0.3776,0.4274,0.6846,0.9751,2.6514,0.6929,0.8714,0.8714,0.8714,0.9834,0.2946,0.9461,0.6598,0.6183,3.5022,0.8921,10.2658,0.8589,0,0,1,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,2,5,3352,250,135,1208,517,258,189,19,42,0,10,0,10,115,119,0,10,13.0,7.0,27.3,9.3,5.8,4.1,0.4,1.0,0.0,0.6,0.0,0.6,2.6,2.8,0.0,0.6
